product_id,quantity_sold,sale_date,total_amount
6152,2,2024-11-07,200
6153,3,2024-11-08,300
6154,4,2024-11-09,400
,5,2024-11-10,500
6156,1,2024-11-11,100
6157,2,2024-11-12,200
6158,3,2024-11-13,300
6159,4,2024-11-14,400
6160,5,2024-11-15,500
6161,1,2024-11-16,100
6162,2,2024-11-17,200
6163,3,2024-11-18,300
6164,4,2024-11-19,400
6165,,2024-11-20,100
6166,1,2024-11-21,100
6167,2,2024-11-22,200
6168,3,2024-11-23,300
6169,4,2024-11-24,400
6170,5,2024-11-25,500
6171,1,2024-11-26,100
,2,2024-11-27,200
6173,3,2024-11-28,300
6174,4,2024-11-29,400
6175,5,2024-11-30,500
6176,1,2024-12-01,100
6177,2,2024-12-02,200
6178,3,2024-12-03,
6179,4,2024-12-04,400
6180,5,2024-12-05,500
6181,1,2024-12-06,100
6182,2,2024-12-07,200
6183,3,2024-12-08,300
6184,4,2024-12-09,400
6185,5,2024-12-10,500
6186,1,2024-12-11,100
6187,2,2024-12-12,200
6188,,2024-12-13,100
,4,2024-12-14,400
6190,5,2024-12-15,500
6191,1,2024-12-16,100
6192,2,2024-12-17,200
6193,3,2024-12-18,300
6194,4,2024-12-19,400
6195,5,2024-12-20,500
6196,1,2024-12-21,100
6197,2,2024-12-22,200
6198,3,2024-12-23,300
6199,4,2024-12-24,400
6200,5,2024-12-25,500
6201,1,2024-12-26,100
6202,2,2024-12-27,200
6203,3,2024-12-28,300
6204,4,2024-12-29,400
6205,5,2024-12-30,500
,1,2024-01-01,100
6207,2,2024-01-02,
6208,3,2024-01-03,300
6209,4,2024-01-04,400
6210,5,2024-01-05,500
6211,,2024-01-06,100
6212,2,2024-01-07,200
6213,3,2024-01-08,300
6214,4,2024-01-09,400
6215,5,2024-01-10,500
6216,1,2024-01-11,100
6217,2,2024-01-12,200
6218,3,2024-01-13,300
6219,4,2024-01-14,400
6220,5,2024-01-15,500
6221,1,2024-01-16,100
6222,2,2024-01-17,200
,3,2024-01-18,300
6224,4,2024-01-19,400
6225,5,2024-01-20,500
6226,1,2024-01-21,100
6227,2,2024-01-22,200
6228,3,2024-01-23,300
6229,4,2024-01-24,400
6230,5,2024-01-25,500
6231,1,2024-01-26,100
6232,2,2024-01-27,200
6233,3,2024-01-28,300
6234,,2024-01-29,100
6235,5,2024-01-30,500
6236,1,2024-01-31,
6237,2,2024-02-01,200
6238,3,2024-02-02,300
6239,4,2024-02-03,400
,5,2024-02-04,500
6241,1,2024-02-05,100
6242,2,2024-02-06,200
6243,3,2024-02-07,300
6244,4,2024-02-08,400
6245,5,2024-02-09,500
6246,1,2024-02-10,100
6247,2,2024-02-11,200
6248,3,2024-02-12,300
6249,4,2024-02-13,400
6250,5,2024-02-14,500
6251,1,2024-02-15,100
6252,2,2024-02-16,200
6253,3,2024-02-17,300
6254,4,2024-02-18,400
6255,5,2024-02-19,500
6256,1,2024-02-20,100
,,2024-02-21,100
6258,3,2024-02-22,300
6259,4,2024-02-23,400
6260,5,2024-02-24,500
6261,1,2024-02-25,100
6262,2,2024-02-26,200
6263,3,2024-02-27,300
6264,4,2024-02-28,400
6265,5,2024-02-29,
6266,1,2024-03-01,100
6267,2,2024-03-02,200
6268,3,2024-03-03,300
6269,4,2024-03-04,400
6270,5,2024-03-05,500
6271,1,2024-03-06,100
6272,2,2024-03-07,200
6273,3,2024-03-08,300
,4,2024-03-09,400
6275,5,2024-03-10,500
6276,1,2024-03-11,100
6277,2,2024-03-12,200
6278,3,2024-03-13,300
6279,4,2024-03-14,400
6280,,2024-03-15,100
6281,1,2024-03-16,100
6282,2,2024-03-17,200
6283,3,2024-03-18,300
6284,4,2024-03-19,400
6285,5,2024-03-20,500
6286,1,2024-03-21,100
6287,2,2024-03-22,200
6288,3,2024-03-23,300
6289,4,2024-03-24,400
6290,5,2024-03-25,500
,1,2024-03-26,100
6292,2,2024-03-27,200
6293,3,2024-03-28,300
6294,4,2024-03-29,
6295,5,2024-03-30,500
6296,1,2024-03-31,100
6297,2,2024-04-01,200
6298,3,2024-04-02,300
6299,4,2024-04-03,400
6300,5,2024-04-04,500
6301,1,2024-04-05,100
6302,2,2024-04-06,200
6303,,2024-04-07,100
6304,4,2024-04-08,400
6305,5,2024-04-09,500
6306,1,2024-04-10,100
6307,2,2024-04-11,200
,3,2024-04-12,300
6309,4,2024-04-13,400
6310,5,2024-04-14,500
6311,1,2024-04-15,100
6312,2,2024-04-16,200
6313,3,2024-04-17,300
6314,4,2024-04-18,400
6315,5,2024-04-19,500
6316,1,2024-04-20,100
6317,2,2024-04-21,200
6318,3,2024-04-22,300
6319,4,2024-04-23,400
6320,5,2024-04-24,500
6321,1,2024-04-25,100
6322,2,2024-04-26,200
6323,3,2024-04-27,
6324,4,2024-04-28,400
,5,2024-04-29,500
6326,,2024-04-30,100
6327,2,2024-05-01,200
6328,3,2024-05-02,300
6329,4,2024-05-03,400
6330,5,2024-05-04,500
6331,1,2024-05-05,100
6332,2,2024-05-06,200
6333,3,2024-05-07,300
6334,4,2024-05-08,400
6335,5,2024-05-09,500
6336,1,2024-05-10,100
6337,2,2024-05-11,200
6338,3,2024-05-12,300
6339,4,2024-05-13,400
6340,5,2024-05-14,500
6341,1,2024-05-15,100
,2,2024-05-16,200
6343,3,2024-05-17,300
6344,4,2024-05-18,400
6345,5,2024-05-19,500
6346,1,2024-05-20,100
6347,2,2024-05-21,200
6348,3,2024-05-22,300
6349,,2024-05-23,100
6350,5,2024-05-24,500
6351,1,2024-05-25,100
6352,2,2024-05-26,
6353,3,2024-05-27,300
6354,4,2024-05-28,400
6355,5,2024-05-29,500
6356,1,2024-05-30,100
6357,2,2024-05-31,200
6358,3,2024-06-01,300
,4,2024-06-02,400
6360,5,2024-06-03,500
6361,1,2024-06-04,100
6362,2,2024-06-05,200
6363,3,2024-06-06,300
6364,4,2024-06-07,400
6365,5,2024-06-08,500
6366,1,2024-06-09,100
6367,2,2024-06-10,200
6368,3,2024-06-11,300
6369,4,2024-06-12,400
6370,5,2024-06-13,500
6371,1,2024-06-14,100
6372,,2024-06-15,100
6373,3,2024-06-16,300
6374,4,2024-06-17,400
6375,5,2024-06-18,500
,1,2024-06-19,100
6377,2,2024-06-20,200
6378,3,2024-06-21,300
6379,4,2024-06-22,400
6380,5,2024-06-23,500
6381,1,2024-06-24,
6382,2,2024-06-25,200
6383,3,2024-06-26,300
6384,4,2024-06-27,400
6385,5,2024-06-28,500
6386,1,2024-06-29,100
6387,2,2024-06-30,200
6388,3,2024-07-01,300
6389,4,2024-07-02,400
6390,5,2024-07-03,500
6391,1,2024-07-04,100
6392,2,2024-07-05,200
,3,2024-07-06,300
6394,4,2024-07-07,400
6395,,2024-07-08,100
6396,1,2024-07-09,100
6397,2,2024-07-10,200
6398,3,2024-07-11,300
6399,4,2024-07-12,400
6400,5,2024-07-13,500
6401,1,2024-07-14,100
6402,2,2024-07-15,200
6403,3,2024-07-16,300
6404,4,2024-07-17,400
6405,5,2024-07-18,500
6406,1,2024-07-19,100
6407,2,2024-07-20,200
6408,3,2024-07-21,300
6409,4,2024-07-22,400
,5,2024-07-23,
6411,1,2024-07-24,100
6412,2,2024-07-25,200
6413,3,2024-07-26,300
6414,4,2024-07-27,400
6415,5,2024-07-28,500
6416,1,2024-07-29,100
6417,2,2024-07-30,200
6418,,2024-07-31,100
6419,4,2024-08-01,400
6420,5,2024-08-02,500
6421,1,2024-08-03,100
6422,2,2024-08-04,200
6423,3,2024-08-05,300
6424,4,2024-08-06,400
6425,5,2024-08-07,500
6426,1,2024-08-08,100
,2,2024-08-09,200
6428,3,2024-08-10,300
6429,4,2024-08-11,400
6430,5,2024-08-12,500
6431,1,2024-08-13,100
6432,2,2024-08-14,200
6433,3,2024-08-15,300
6434,4,2024-08-16,400
6435,5,2024-08-17,500
6436,1,2024-08-18,100
6437,2,2024-08-19,200
6438,3,2024-08-20,300
6439,4,2024-08-21,
6440,5,2024-08-22,500
6441,,2024-08-23,100
6442,2,2024-08-24,200
6443,3,2024-08-25,300
,4,2024-08-26,400
6445,5,2024-08-27,500
6446,1,2024-08-28,100
6447,2,2024-08-29,200
6448,3,2024-08-30,300
6449,4,2024-08-31,400
6450,5,2024-09-01,500
6451,1,2024-09-02,100
6452,2,2024-09-03,200
6453,3,2024-09-04,300
6454,4,2024-09-05,400
6455,5,2024-09-06,500
6456,1,2024-09-07,100
6457,2,2024-09-08,200
6458,3,2024-09-09,300
6459,4,2024-09-10,400
6460,5,2024-09-11,500
,1,2024-09-12,100
6462,2,2024-09-13,200
6463,3,2024-09-14,300
6464,,2024-09-15,100
6465,5,2024-09-16,500
6466,1,2024-09-17,100
6467,2,2024-09-18,200
6468,3,2024-09-19,
6469,4,2024-09-20,400
6470,5,2024-09-21,500
6471,1,2024-09-22,100
6472,2,2024-09-23,200
6473,3,2024-09-24,300
6474,4,2024-09-25,400
6475,5,2024-09-26,500
6476,1,2024-09-27,100
6477,2,2024-09-28,200
,3,2024-09-29,300
6479,4,2024-09-30,400
6480,5,2024-10-01,500
6481,1,2024-10-02,100
6482,2,2024-10-03,200
6483,3,2024-10-04,300
6484,4,2024-10-05,400
6485,5,2024-10-06,500
6486,1,2024-10-07,100
6487,,2024-10-08,100
6488,3,2024-10-09,300
6489,4,2024-10-10,400
6490,5,2024-10-11,500
6491,1,2024-10-12,100
6492,2,2024-10-13,200
6493,3,2024-10-14,300
6494,4,2024-10-15,400
,5,2024-10-16,500
6496,1,2024-10-17,100
6497,2,2024-10-18,
6498,3,2024-10-19,300
6499,4,2024-10-20,400
6500,5,2024-10-21,500
6501,1,2024-10-22,100
6502,2,2024-10-23,200
6503,3,2024-10-24,300
6504,4,2024-10-25,400
6505,5,2024-10-26,500
6506,1,2024-10-27,100
6507,2,2024-10-28,200
6508,3,2024-10-29,300
6509,4,2024-10-30,400
6510,,2024-10-31,100
6511,1,2024-11-01,100
,2,2024-11-02,200
6513,3,2024-11-03,300
6514,4,2024-11-04,400
6515,5,2024-11-05,500
6516,1,2024-11-06,100
6517,2,2024-11-07,200
6518,3,2024-11-08,300
6519,4,2024-11-09,400
6520,5,2024-11-10,500
6521,1,2024-11-11,100
6522,2,2024-11-12,200
6523,3,2024-11-13,300
6524,4,2024-11-14,400
6525,5,2024-11-15,500
6526,1,2024-11-16,
6527,2,2024-11-17,200
6528,3,2024-11-18,300
,4,2024-11-19,400
6530,5,2024-11-20,500
6531,1,2024-11-21,100
6532,2,2024-11-22,200
6533,,2024-11-23,100
6534,4,2024-11-24,400
6535,5,2024-11-25,500
6536,1,2024-11-26,100
6537,2,2024-11-27,200
6538,3,2024-11-28,300
6539,4,2024-11-29,400
6540,5,2024-11-30,500
6541,1,2024-12-01,100
6542,2,2024-12-02,200
6543,3,2024-12-03,300
6544,4,2024-12-04,400
6545,5,2024-12-05,500
,1,2024-12-06,100
6547,2,2024-12-07,200
6548,3,2024-12-08,300
6549,4,2024-12-09,400
6550,5,2024-12-10,500
6551,1,2024-12-11,100
6552,2,2024-12-12,200
6553,3,2024-12-13,300
6554,4,2024-12-14,400
6555,5,2024-12-15,
6556,,2024-12-16,100
6557,2,2024-12-17,200
6558,3,2024-12-18,300
6559,4,2024-12-19,400
6560,5,2024-12-20,500
6561,1,2024-12-21,100
6562,2,2024-12-22,200
,3,2024-12-23,300
6564,4,2024-12-24,400
6565,5,2024-12-25,500
6566,1,2024-12-26,100
6567,2,2024-12-27,200
6568,3,2024-12-28,300
6569,4,2024-12-29,400
6570,5,2024-12-30,500
6571,1,2024-01-01,100
6572,2,2024-01-02,200
6573,3,2024-01-03,300
6574,4,2024-01-04,400
6575,5,2024-01-05,500
6576,1,2024-01-06,100
6577,2,2024-01-07,200
6578,3,2024-01-08,300
6579,,2024-01-09,100
,5,2024-01-10,500
6581,1,2024-01-11,100
6582,2,2024-01-12,200
6583,3,2024-01-13,300
6584,4,2024-01-14,
6585,5,2024-01-15,500
6586,1,2024-01-16,100
6587,2,2024-01-17,200
6588,3,2024-01-18,300
6589,4,2024-01-19,400
6590,5,2024-01-20,500
6591,1,2024-01-21,100
6592,2,2024-01-22,200
6593,3,2024-01-23,300
6594,4,2024-01-24,400
6595,5,2024-01-25,500
6596,1,2024-01-26,100
,2,2024-01-27,200
6598,3,2024-01-28,300
6599,4,2024-01-29,400
6600,5,2024-01-30,500
6601,1,2024-01-31,100
6602,,2024-02-01,100
6603,3,2024-02-02,300
6604,4,2024-02-03,400
6605,5,2024-02-04,500
6606,1,2024-02-05,100
6607,2,2024-02-06,200
6608,3,2024-02-07,300
6609,4,2024-02-08,400
6610,5,2024-02-09,500
6611,1,2024-02-10,100
6612,2,2024-02-11,200
6613,3,2024-02-12,
,4,2024-02-13,400
6615,5,2024-02-14,500
6616,1,2024-02-15,100
6617,2,2024-02-16,200
6618,3,2024-02-17,300
6619,4,2024-02-18,400
6620,5,2024-02-19,500
6621,1,2024-02-20,100
6622,2,2024-02-21,200
6623,3,2024-02-22,300
6624,4,2024-02-23,400
6625,,2024-02-24,100
6626,1,2024-02-25,100
6627,2,2024-02-26,200
6628,3,2024-02-27,300
6629,4,2024-02-28,400
6630,5,2024-02-29,500
,1,2024-03-01,100
6632,2,2024-03-02,200
6633,3,2024-03-03,300
6634,4,2024-03-04,400
6635,5,2024-03-05,500
6636,1,2024-03-06,100
6637,2,2024-03-07,200
6638,3,2024-03-08,300
6639,4,2024-03-09,400
6640,5,2024-03-10,500
6641,1,2024-03-11,100
6642,2,2024-03-12,
6643,3,2024-03-13,300
6644,4,2024-03-14,400
6645,5,2024-03-15,500
6646,1,2024-03-16,100
6647,2,2024-03-17,200
,,2024-03-18,100
6649,4,2024-03-19,400
6650,5,2024-03-20,500
6651,1,2024-03-21,100
6652,2,2024-03-22,200
6653,3,2024-03-23,300
6654,4,2024-03-24,400
6655,5,2024-03-25,500
6656,1,2024-03-26,100
6657,2,2024-03-27,200
6658,3,2024-03-28,300
6659,4,2024-03-29,400
6660,5,2024-03-30,500
6661,1,2024-03-31,100
6662,2,2024-04-01,200
6663,3,2024-04-02,300
6664,4,2024-04-03,400
,5,2024-04-04,500
6666,1,2024-04-05,100
6667,2,2024-04-06,200
6668,3,2024-04-07,300
6669,4,2024-04-08,400
6670,5,2024-04-09,500
6671,,2024-04-10,
6672,2,2024-04-11,200
6673,3,2024-04-12,300
6674,4,2024-04-13,400
6675,5,2024-04-14,500
6676,1,2024-04-15,100
6677,2,2024-04-16,200
6678,3,2024-04-17,300
6679,4,2024-04-18,400
6680,5,2024-04-19,500
6681,1,2024-04-20,100
,2,2024-04-21,200
6683,3,2024-04-22,300
6684,4,2024-04-23,400
6685,5,2024-04-24,500
6686,1,2024-04-25,100
6687,2,2024-04-26,200
6688,3,2024-04-27,300
6689,4,2024-04-28,400
6690,5,2024-04-29,500
6691,1,2024-04-30,100
6692,2,2024-05-01,200
6693,3,2024-05-02,300
6694,,2024-05-03,100
6695,5,2024-05-04,500
6696,1,2024-05-05,100
6697,2,2024-05-06,200
6698,3,2024-05-07,300
,4,2024-05-08,400
6700,5,2024-05-09,
6701,1,2024-05-10,100
6702,2,2024-05-11,200
6703,3,2024-05-12,300
6704,4,2024-05-13,400
6705,5,2024-05-14,500
6706,1,2024-05-15,100
6707,2,2024-05-16,200
6708,3,2024-05-17,300
6709,4,2024-05-18,400
6710,5,2024-05-19,500
6711,1,2024-05-20,100
6712,2,2024-05-21,200
6713,3,2024-05-22,300
6714,4,2024-05-23,400
6715,5,2024-05-24,500
,1,2024-05-25,100
6717,,2024-05-26,100
6718,3,2024-05-27,300
6719,4,2024-05-28,400
6720,5,2024-05-29,500
6721,1,2024-05-30,100
6722,2,2024-05-31,200
6723,3,2024-06-01,300
6724,4,2024-06-02,400
6725,5,2024-06-03,500
6726,1,2024-06-04,100
6727,2,2024-06-05,200
6728,3,2024-06-06,300
6729,4,2024-06-07,
6730,5,2024-06-08,500
6731,1,2024-06-09,100
6732,2,2024-06-10,200
,3,2024-06-11,300
6734,4,2024-06-12,400
6735,5,2024-06-13,500
6736,1,2024-06-14,100
6737,2,2024-06-15,200
6738,3,2024-06-16,300
6739,4,2024-06-17,400
6740,,2024-06-18,100
6741,1,2024-06-19,100
6742,2,2024-06-20,200
6743,3,2024-06-21,300
6744,4,2024-06-22,400
6745,5,2024-06-23,500
6746,1,2024-06-24,100
6747,2,2024-06-25,200
6748,3,2024-06-26,300
6749,4,2024-06-27,400
,5,2024-06-28,500
6751,1,2024-06-29,100
6752,2,2024-06-30,200
6753,3,2024-07-01,300
6754,4,2024-07-02,400
6755,5,2024-07-03,500
6756,1,2024-07-04,100
6757,2,2024-07-05,200
6758,3,2024-07-06,
6759,4,2024-07-07,400
6760,5,2024-07-08,500
6761,1,2024-07-09,100
6762,2,2024-07-10,200
6763,,2024-07-11,100
6764,4,2024-07-12,400
6765,5,2024-07-13,500
6766,1,2024-07-14,100
,2,2024-07-15,200
6768,3,2024-07-16,300
6769,4,2024-07-17,400
6770,5,2024-07-18,500
6771,1,2024-07-19,100
6772,2,2024-07-20,200
6773,3,2024-07-21,300
6774,4,2024-07-22,400
6775,5,2024-07-23,500
6776,1,2024-07-24,100
6777,2,2024-07-25,200
6778,3,2024-07-26,300
6779,4,2024-07-27,400
6780,5,2024-07-28,500
6781,1,2024-07-29,100
6782,2,2024-07-30,200
6783,3,2024-07-31,300
,4,2024-08-01,400
6785,5,2024-08-02,500
6786,,2024-08-03,100
6787,2,2024-08-04,
6788,3,2024-08-05,300
6789,4,2024-08-06,400
6790,5,2024-08-07,500
6791,1,2024-08-08,100
6792,2,2024-08-09,200
6793,3,2024-08-10,300
6794,4,2024-08-11,400
6795,5,2024-08-12,500
6796,1,2024-08-13,100
6797,2,2024-08-14,200
6798,3,2024-08-15,300
6799,4,2024-08-16,400
6800,5,2024-08-17,500
,1,2024-08-18,100
6802,2,2024-08-19,200
6803,3,2024-08-20,300
6804,4,2024-08-21,400
6805,5,2024-08-22,500
6806,1,2024-08-23,100
6807,2,2024-08-24,200
6808,3,2024-08-25,300
6809,,2024-08-26,100
6810,5,2024-08-27,500
6811,1,2024-08-28,100
6812,2,2024-08-29,200
6813,3,2024-08-30,300
6814,4,2024-08-31,400
6815,5,2024-09-01,500
6816,1,2024-09-02,
6817,2,2024-09-03,200
,3,2024-09-04,300
6819,4,2024-09-05,400
6820,5,2024-09-06,500
6821,1,2024-09-07,100
6822,2,2024-09-08,200
6823,3,2024-09-09,300
6824,4,2024-09-10,400
6825,5,2024-09-11,500
6826,1,2024-09-12,100
6827,2,2024-09-13,200
6828,3,2024-09-14,300
6829,4,2024-09-15,400
6830,5,2024-09-16,500
6831,1,2024-09-17,100
6832,,2024-09-18,100
6833,3,2024-09-19,300
6834,4,2024-09-20,400
,5,2024-09-21,500
6836,1,2024-09-22,100
6837,2,2024-09-23,200
6838,3,2024-09-24,300
6839,4,2024-09-25,400
6840,5,2024-09-26,500
6841,1,2024-09-27,100
6842,2,2024-09-28,200
6843,3,2024-09-29,300
6844,4,2024-09-30,400
6845,5,2024-10-01,
6846,1,2024-10-02,100
6847,2,2024-10-03,200
6848,3,2024-10-04,300
6849,4,2024-10-05,400
6850,5,2024-10-06,500
6851,1,2024-10-07,100
,2,2024-10-08,200
6853,3,2024-10-09,300
6854,4,2024-10-10,400
6855,,2024-10-11,100
6856,1,2024-10-12,100
6857,2,2024-10-13,200
6858,3,2024-10-14,300
6859,4,2024-10-15,400
6860,5,2024-10-16,500
6861,1,2024-10-17,100
6862,2,2024-10-18,200
6863,3,2024-10-19,300
6864,4,2024-10-20,400
6865,5,2024-10-21,500
6866,1,2024-10-22,100
6867,2,2024-10-23,200
6868,3,2024-10-24,300
,4,2024-10-25,400
6870,5,2024-10-26,500
6871,1,2024-10-27,100
6872,2,2024-10-28,200
6873,3,2024-10-29,300
6874,4,2024-10-30,
6875,5,2024-10-31,500
6876,1,2024-11-01,100
6877,2,2024-11-02,200
6878,,2024-11-03,100
6879,4,2024-11-04,400
6880,5,2024-11-05,500
6881,1,2024-11-06,100
6882,2,2024-11-07,200
6883,3,2024-11-08,300
6884,4,2024-11-09,400
6885,5,2024-11-10,500
,1,2024-11-11,100
6887,2,2024-11-12,200
6888,3,2024-11-13,300
6889,4,2024-11-14,400
6890,5,2024-11-15,500
6891,1,2024-11-16,100
6892,2,2024-11-17,200
6893,3,2024-11-18,300
6894,4,2024-11-19,400
6895,5,2024-11-20,500
6896,1,2024-11-21,100
6897,2,2024-11-22,200
6898,3,2024-11-23,300
6899,4,2024-11-24,400
6900,5,2024-11-25,500
6901,,2024-11-26,100
6902,2,2024-11-27,200
,3,2024-11-28,
6904,4,2024-11-29,400
6905,5,2024-11-30,500
6906,1,2024-12-01,100
6907,2,2024-12-02,200
6908,3,2024-12-03,300
6909,4,2024-12-04,400
6910,5,2024-12-05,500
6911,1,2024-12-06,100
6912,2,2024-12-07,200
6913,3,2024-12-08,300
6914,4,2024-12-09,400
6915,5,2024-12-10,500
6916,1,2024-12-11,100
6917,2,2024-12-12,200
6918,3,2024-12-13,300
6919,4,2024-12-14,400
,5,2024-12-15,500
6921,1,2024-12-16,100
6922,2,2024-12-17,200
6923,3,2024-12-18,300
6924,,2024-12-19,100
6925,5,2024-12-20,500
6926,1,2024-12-21,100
6927,2,2024-12-22,200
6928,3,2024-12-23,300
6929,4,2024-12-24,400
6930,5,2024-12-25,500
6931,1,2024-12-26,100
6932,2,2024-12-27,
6933,3,2024-12-28,300
6934,4,2024-12-29,400
6935,5,2024-12-30,500
6936,1,2024-01-01,100
,2,2024-01-02,200
6938,3,2024-01-03,300
6939,4,2024-01-04,400
6940,5,2024-01-05,500
6941,1,2024-01-06,100
6942,2,2024-01-07,200
6943,3,2024-01-08,300
6944,4,2024-01-09,400
6945,5,2024-01-10,500
6946,1,2024-01-11,100
6947,,2024-01-12,100
6948,3,2024-01-13,300
6949,4,2024-01-14,400
6950,5,2024-01-15,500
6951,1,2024-01-16,100
6952,2,2024-01-17,200
6953,3,2024-01-18,300
,4,2024-01-19,400
6955,5,2024-01-20,500
6956,1,2024-01-21,100
6957,2,2024-01-22,200
6958,3,2024-01-23,300
6959,4,2024-01-24,400
6960,5,2024-01-25,500
6961,1,2024-01-26,
6962,2,2024-01-27,200
6963,3,2024-01-28,300
6964,4,2024-01-29,400
6965,5,2024-01-30,500
6966,1,2024-01-31,100
6967,2,2024-02-01,200
6968,3,2024-02-02,300
6969,4,2024-02-03,400
6970,,2024-02-04,100
,1,2024-02-05,100
6972,2,2024-02-06,200
6973,3,2024-02-07,300
6974,4,2024-02-08,400
6975,5,2024-02-09,500
6976,1,2024-02-10,100
6977,2,2024-02-11,200
6978,3,2024-02-12,300
6979,4,2024-02-13,400
6980,5,2024-02-14,500
6981,1,2024-02-15,100
6982,2,2024-02-16,200
6983,3,2024-02-17,300
6984,4,2024-02-18,400
6985,5,2024-02-19,500
6986,1,2024-02-20,100
6987,2,2024-02-21,200
,3,2024-02-22,300
6989,4,2024-02-23,400
6990,5,2024-02-24,
6991,1,2024-02-25,100
6992,2,2024-02-26,200
6993,,2024-02-27,100
6994,4,2024-02-28,400
6995,5,2024-02-29,500
6996,1,2024-03-01,100
6997,2,2024-03-02,200
6998,3,2024-03-03,300
6999,4,2024-03-04,400
7000,5,2024-03-05,500
7001,1,2024-03-06,100
7002,2,2024-03-07,200
7003,3,2024-03-08,300
7004,4,2024-03-09,400
,5,2024-03-10,500
7006,1,2024-03-11,100
7007,2,2024-03-12,200
7008,3,2024-03-13,300
7009,4,2024-03-14,400
7010,5,2024-03-15,500
7011,1,2024-03-16,100
7012,2,2024-03-17,200
7013,3,2024-03-18,300
7014,4,2024-03-19,400
7015,5,2024-03-20,500
7016,,2024-03-21,100
7017,2,2024-03-22,200
7018,3,2024-03-23,300
7019,4,2024-03-24,
7020,5,2024-03-25,500
7021,1,2024-03-26,100
,2,2024-03-27,200
7023,3,2024-03-28,300
7024,4,2024-03-29,400
7025,5,2024-03-30,500
7026,1,2024-03-31,100
7027,2,2024-04-01,200
7028,3,2024-04-02,300
7029,4,2024-04-03,400
7030,5,2024-04-04,500
7031,1,2024-04-05,100
7032,2,2024-04-06,200
7033,3,2024-04-07,300
7034,4,2024-04-08,400
7035,5,2024-04-09,500
7036,1,2024-04-10,100
7037,2,2024-04-11,200
7038,3,2024-04-12,300
,,2024-04-13,100
7040,5,2024-04-14,500
7041,1,2024-04-15,100
7042,2,2024-04-16,200
7043,3,2024-04-17,300
7044,4,2024-04-18,400
7045,5,2024-04-19,500
7046,1,2024-04-20,100
7047,2,2024-04-21,200
7048,3,2024-04-22,
7049,4,2024-04-23,400
7050,5,2024-04-24,500
7051,1,2024-04-25,100
7052,2,2024-04-26,200
7053,3,2024-04-27,300
7054,4,2024-04-28,400
7055,5,2024-04-29,500
,1,2024-04-30,100
7057,2,2024-05-01,200
7058,3,2024-05-02,300
7059,4,2024-05-03,400
7060,5,2024-05-04,500
7061,1,2024-05-05,100
7062,,2024-05-06,100
7063,3,2024-05-07,300
7064,4,2024-05-08,400
7065,5,2024-05-09,500
7066,1,2024-05-10,100
7067,2,2024-05-11,200
7068,3,2024-05-12,300
7069,4,2024-05-13,400
7070,5,2024-05-14,500
7071,1,2024-05-15,100
7072,2,2024-05-16,200
,3,2024-05-17,300
7074,4,2024-05-18,400
7075,5,2024-05-19,500
7076,1,2024-05-20,100
7077,2,2024-05-21,
7078,3,2024-05-22,300
7079,4,2024-05-23,400
7080,5,2024-05-24,500
7081,1,2024-05-25,100
7082,2,2024-05-26,200
7083,3,2024-05-27,300
7084,4,2024-05-28,400
7085,,2024-05-29,100
7086,1,2024-05-30,100
7087,2,2024-05-31,200
7088,3,2024-06-01,300
7089,4,2024-06-02,400
,5,2024-06-03,500
7091,1,2024-06-04,100
7092,2,2024-06-05,200
7093,3,2024-06-06,300
7094,4,2024-06-07,400
7095,5,2024-06-08,500
7096,1,2024-06-09,100
7097,2,2024-06-10,200
7098,3,2024-06-11,300
7099,4,2024-06-12,400
7100,5,2024-06-13,500
7101,1,2024-06-14,100
7102,2,2024-06-15,200
7103,3,2024-06-16,300
7104,4,2024-06-17,400
7105,5,2024-06-18,500
7106,1,2024-06-19,
,2,2024-06-20,200
7108,,2024-06-21,100
7109,4,2024-06-22,400
7110,5,2024-06-23,500
7111,1,2024-06-24,100
7112,2,2024-06-25,200
7113,3,2024-06-26,300
7114,4,2024-06-27,400
7115,5,2024-06-28,500
7116,1,2024-06-29,100
7117,2,2024-06-30,200
7118,3,2024-07-01,300
7119,4,2024-07-02,400
7120,5,2024-07-03,500
7121,1,2024-07-04,100
7122,2,2024-07-05,200
7123,3,2024-07-06,300
,4,2024-07-07,400
7125,5,2024-07-08,500
7126,1,2024-07-09,100
7127,2,2024-07-10,200
7128,3,2024-07-11,300
7129,4,2024-07-12,400
7130,5,2024-07-13,500
7131,,2024-07-14,100
7132,2,2024-07-15,200
7133,3,2024-07-16,300
7134,4,2024-07-17,400
7135,5,2024-07-18,
7136,1,2024-07-19,100
7137,2,2024-07-20,200
7138,3,2024-07-21,300
7139,4,2024-07-22,400
7140,5,2024-07-23,500
,1,2024-07-24,100
7142,2,2024-07-25,200
7143,3,2024-07-26,300
7144,4,2024-07-27,400
7145,5,2024-07-28,500
7146,1,2024-07-29,100
7147,2,2024-07-30,200
7148,3,2024-07-31,300
7149,4,2024-08-01,400
7150,5,2024-08-02,500
7151,1,2024-08-03,100
7152,2,2024-08-04,200
7153,3,2024-08-05,300
7154,,2024-08-06,100
7155,5,2024-08-07,500
7156,1,2024-08-08,100
7157,2,2024-08-09,200
,3,2024-08-10,300
7159,4,2024-08-11,400
7160,5,2024-08-12,500
7161,1,2024-08-13,100
7162,2,2024-08-14,200
7163,3,2024-08-15,300
